	Прайс-лист для Участников Компании АРГО					
	Действителен на момент публикации 02.04.2013					
Код	Наименование	Цена* за единицу, руб.	Баллы	Блок, едениц		Для расчета цен с учетом транспортного коэффициента введите в ячейку расположенную под этой надписью свой транспортный коэффициент в процентах.
	БАД и продукты функционального питания					
	ЗАО НПФ "Новь"					
0816	Тирео Саппорт, коллоидная фитоформула, 237 мл	1570	90	6		
0805	Фимейл Эктив Комплекс, коллоидная фитоформула, 237 мл	1570	90	6		
0814	Фо Кидз , коллоидная фитоформула, 237 мл	1570	90	6		
0806	Шугар Бэланс, коллоидная фитоформула, 237 мл	1570	90	6		
	НПО "АРГО ЭМ-1"					
2026	Продукт кисломолочный "ЭМ-Курунга", капсулы, 60 шт	486	32	15		
2027	Продукт кисломолочный "ЭМ-Курунга", порошок, 3 пак. по 2 г	103	7	8		
2025	Продукт кисломолочный "ЭМ-Курунга", таблетки, 30 шт	179	12	32		
2023	Продукт кисломолочный "ЭМ-Курунга", таблетки, 60 шт	335	22	18		
2016	Продукт кисломолочный сухой "Курунговит ЖКТ", таблетки, 60 шт	274	18	5		
2015	Продукт кисломолочный сухой "Курунговит", таблетки, 60 шт	245	16	5		
2017	Продукт кисломолочный сухой "Курунговит-С", таблетки, 60 шт	245	16	5		
	ООО "ФитоЛайн"					
2321	Альгинат кальция, капсулы, 80 шт	488	31	5		
2305	Лесмин, таблетки, 80 шт	477	30	5		
2307	Сироп с хлорофиллом "Фитолон", 100 мл	329	21	3		
2304	Фитолон-Кламин, таблетки, 80 шт	477	30	5		
	ООО "ВекторПро"					
1223	Аргоника, коллоидный раствор, 10 мл	796	50	6		
	Парфюмерия и уход за телом					
	ООО "Интеллект-К"					
	Уход за сухой нормальной кожей лица и шеи					
2927	Комплекс Фруктовый, демакияж + очищение, 80 мл	369	20	1		
0902	Крем дневной SPF-8, 30 мл	360	21	6		
0904	Крем очищающий регулирующий, 75 мл	154	9	10		
0905	Крем увлажняющий биоактивный, 30 мл	464	27	3		
0906	Крем увлажняющий, 150 мл	354	21	6		
0932	Крем-антиоксидант, 50 мл	204	12	10		
2912	Крем-антиоксидант, тестер, 5 мл	24	0	5		
0907	Крем-желе для век SPF-5, 30 мл	305	18	6		
0903	Крем-лифтинг SPF-4, 30 мл	395	23	6		
0908	Крем-маска ботанический комплекс-активатор, 75 мл	321	19	10		
2936	Лифтинг-сыворотка для век, 15 мл	400	22	1		
0909	Лосьон-тоник успокаивающий безалкогольный, 100 мл	241	14	4		
0910	Лосьон-тоник, 200 мл	322	19	8		
0911	Маска-пилинг, 75 мл	223	13	10		
0912	Масло для век и губ длительной гидратации, 10 мл	234	14	10		
0913	Масло для лица и шеи длительной гидратации, 30 мл	188	11	9		
0914	Мультикрем-комплекс, 30 мл	393	23	6		
0915	Пенка для умыв. с фрутап. грейпфр. – для чувст., сух. и норм. кожи, 200 мл	302	18	8		
2938	Сыворотка омолаживающая, золотой флакон, 30 мл	455	25	1		
